filename,genre,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,mfcc14_mean,mfcc14_std,mfcc15_mean,mfcc15_std,mfcc16_mean,mfcc16_std,mfcc17_mean,mfcc17_std,mfcc18_mean,mfcc18_std,mfcc19_mean,mfcc19_std,mfcc20_mean,mfcc20_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,chroma_mean,chroma_std,tempo,rms_energy_mean,rms_energy_std,tonnetz_mean,tonnetz_std
pop.00091.au,pop,-8.406137,55.24053,42.004875,21.486536,8.2976465,24.456013,17.972023,18.168732,14.039091,14.95522,7.345697,15.054895,5.7253203,12.853076,-1.8997345,10.243962,4.6036773,10.028859,2.0709262,8.30354,-1.0726748,8.096948,-0.66318256,8.040436,-2.4345152,7.295743,-1.4743019,6.3219237,-3.7601752,7.490646,-1.6542797,7.438698,-2.3765326,8.6748,0.052154917,9.044478,-0.99298966,9.442,-2.6045353,8.120266,3696.287748409418,877.7518842986608,7871.152404218266,1240.9513568123614,0.1668300569611068,0.09941433929321998,0.42451918,0.3094058,117.18110960367997,0.2653083,0.09270406,-0.020482240065899483,0.0671193380949718
pop.00028.au,pop,-45.638737,58.0722,74.704506,22.128962,15.98023,16.865334,14.800469,16.19411,8.992414,10.484823,8.204232,10.7328415,5.6863494,8.08825,5.2544928,7.332888,5.396809,8.929601,2.4352226,7.193605,0.779439,7.2997785,1.1747062,6.9845676,-2.359165,7.1055408,-2.9500175,6.7665844,-2.5942533,6.987054,-2.703076,6.2444386,-1.5022324,6.7665963,1.5619367,8.411085,1.6137365,8.997118,-0.013135739,10.316694,2946.5774176287164,847.4143529913664,6656.151417829673,1697.8498027184355,0.1212698638254644,0.05813059690475291,0.34934646,0.2929344,100.30708576446773,0.19456434,0.06957141,0.011343739960508387,0.08801170250766831
pop.00079.au,pop,-273.28632,86.03298,103.14759,34.67284,8.722428,22.627241,31.6977,13.94079,12.511967,10.335473,3.4922655,13.713993,3.9396508,8.549171,-0.16230217,8.04502,-3.921683,8.561924,3.2304423,7.737229,-6.373684,6.5100656,-1.5361916,7.0709167,-3.213047,5.8029685,-6.777503,5.613756,-3.8153548,7.1232457,-6.2407227,6.461268,-5.618338,7.2720103,-4.015953,7.077876,-2.3887515,7.5129304,-3.0845284,7.714801,1995.3281824967328,977.4697902819355,4383.806825053212,1981.2543566774273,0.07255095963138544,0.07490883312033969,0.3519286,0.30590174,112.66335036068726,0.037560895,0.019951338,-0.012676655707574081,0.0742840427466042
pop.00069.au,pop,-30.211868,47.893265,88.448524,22.531298,-6.587008,16.83308,32.785645,9.824922,8.500259,7.8514714,8.3887005,7.6338124,2.0425203,8.807304,6.864184,7.5802712,3.5769942,6.967376,2.7208421,6.775491,1.2942762,6.333984,3.2906067,6.059367,1.5695497,5.12121,2.3794365,5.175541,2.5250053,5.1723623,1.0964289,4.713485,-1.5795058,4.8960023,-0.26449093,5.4966717,0.112851925,5.058662,0.4211168,4.714988,2327.9956325128483,571.0905287457952,4930.953516532024,1099.4696422663942,0.09549942252805728,0.051514945594883295,0.4969614,0.27220097,106.41935649671052,0.21555631,0.06711796,0.004149593810025436,0.039182975025750896
pop.00038.au,pop,-15.679173,63.17884,59.269085,23.55066,-1.5834023,18.49691,12.570526,12.534593,8.758746,11.072177,3.9658687,10.017736,2.0486033,8.29502,4.2323008,8.913215,4.9891315,8.396167,2.9016714,7.912354,2.327089,7.251798,1.9943118,7.6895156,1.7193478,7.3691845,-1.5517668,7.5996976,-0.62015903,6.8881516,0.29138076,7.348438,-0.0029854316,8.61772,2.7568061,9.451215,2.2938924,9.220409,0.05696992,9.677194,3267.580275537532,866.6330088831471,6921.308147796536,1467.3595596616353,0.14652330144640094,0.07452642432824119,0.40059254,0.29458988,93.9994315982972,0.22182827,0.07853155,-0.006657976175523388,0.08270362949891379
pop.00018.au,pop,-48.958145,46.87896,62.637794,21.441746,34.22583,21.34317,12.313788,16.620451,16.560747,10.311506,8.622408,12.417171,8.7671175,10.185498,5.245012,9.190916,6.79424,8.716751,9.059274,9.28853,-4.085325,7.64299,-0.7463065,7.6404138,-0.37564674,6.5207314,-0.47257915,8.276036,0.6466342,8.361133,1.7050617,8.87333,1.3546007,9.361815,1.9141525,10.773709,3.843488,11.322388,1.6038547,9.069029,3433.92215467519,916.1818670639261,7932.5853660748835,1245.7198828667476,0.12773467734133126,0.07461155724662408,0.41001046,0.29432568,123.046875,0.20742075,0.06118442,0.0031236271963352683,0.08049560539697903
pop.00049.au,pop,-170.92262,72.99459,105.92536,38.288082,31.060646,30.616232,22.226055,19.626835,12.8146105,15.39621,-5.1669707,19.21001,11.2371025,15.993837,-2.1054718,14.980141,-0.1724929,11.458689,5.0788264,12.3477745,-11.54121,10.8789425,-3.6240706,10.923962,1.3911014,9.533091,-6.6363354,11.499199,-2.4310408,9.625304,-7.377177,11.030079,-2.553612,10.567103,-1.7130773,10.040559,-6.1377354,10.876408,5.0679655,11.492136,1987.8719219449235,1048.4513377885396,4265.424207563371,2565.88110093348,0.06614018962848298,0.06136431114768753,0.32267648,0.30006117,117.45383522727272,0.14744551,0.061382707,-0.07432646896385045,0.20523203161240217
pop.00059.au,pop,-77.94189,78.43608,32.364956,41.63388,20.077257,29.151978,27.633484,20.476807,16.262774,14.894385,5.319164,14.548465,13.481539,12.292783,3.5032268,11.319461,7.344144,11.440562,5.271802,11.940818,4.001198,10.5460615,5.271229,10.206476,3.752625,10.162227,0.78148013,9.017938,0.40025985,8.720734,-0.7132615,9.335369,3.0644116,7.892178,1.4034705,8.2441845,0.54593104,7.7712445,-1.9002221,9.535358,3727.2488351836582,1448.2872267287696,7633.178843211833,2116.7144220102086,0.14478748427825078,0.12835208210972282,0.47546217,0.311976,91.41592729204679,0.25179002,0.12356319,0.0015874556874853481,0.08446236440678158
pop.00008.au,pop,-52.448246,47.09937,74.02206,24.540913,12.697417,25.259945,24.500343,12.675662,21.107903,10.911175,1.904928,12.077206,6.796557,9.226965,4.7199593,7.734011,8.40647,8.271236,8.246996,7.4920316,-2.2676542,7.757854,-1.2025365,6.920859,-2.6778097,6.3325763,0.2613352,7.0505743,-1.0678633,5.697092,-0.8462423,6.506561,-1.2573466,7.782281,-2.3307621,7.3117385,3.8170018,7.385829,0.30459064,9.436812,2885.3303652171926,987.4226000600132,6430.294450222524,1707.497266163451,0.1213038772252322,0.08898516427038436,0.40381122,0.2935052,166.12399547092687,0.19541194,0.0435261,-0.029895080165573993,0.13448555251726504
pop.00019.au,pop,-25.156342,62.29394,70.818924,28.746153,2.9392478,21.55539,7.5544662,17.271482,1.4596194,14.102163,2.8461227,15.778702,1.9075499,11.391876,-6.8259797,10.191723,0.291451,11.093761,-1.9537078,9.8922415,-6.6516356,8.997408,-0.24398105,7.6157627,-0.7550278,8.240082,-4.249934,7.381596,-2.4407938,6.7092505,-5.6814713,5.893515,-1.5769206,6.953863,0.6693617,8.265133,1.6911364,8.597716,0.78813845,7.6243806,3130.9812160844167,1095.436706078153,6552.402045187935,1844.7001540464464,0.15605347813467493,0.10766473333368086,0.3766972,0.29671815,98.85654508513932,0.2108711,0.07619817,0.021297483378806232,0.07861128569653439
pop.00048.au,pop,-52.64915,53.381927,47.78274,21.983036,13.455156,20.836496,2.2134273,13.18638,13.251046,11.798639,9.133875,9.022964,14.447654,9.674533,0.87383723,9.313043,9.459656,9.183043,7.004077,9.399416,-0.69285774,7.6448517,1.7276201,8.189733,8.496529,8.344389,6.9274364,8.367573,3.1864774,7.9755464,2.2743254,7.531488,-0.8961154,7.498123,2.031985,7.746733,2.2780228,9.032203,3.4661891,7.8953786,4052.8886703211056,1049.7294093449768,8382.25764696812,1543.1204011000616,0.21071452326818885,0.09231647542984274,0.4649373,0.29037955,129.19921875,0.1564599,0.06469113,0.01995872772889637,0.0488619563413409
pop.00058.au,pop,-87.723495,73.62454,64.30925,45.215347,-12.976586,26.98734,16.032646,20.178562,0.486166,15.879156,0.40709475,13.491314,4.431545,11.717215,-2.7237475,11.607643,-0.3093249,10.389351,-0.04974521,10.024212,-5.929299,9.23943,-4.269969,8.928796,-3.5097017,8.524795,-4.630935,9.003493,-4.0938277,7.8256073,-3.320875,9.309946,0.21073729,10.708564,2.704002,11.697267,2.4902894,11.4979315,0.21650171,12.776703,2940.0005210928985,1289.731079422966,5750.6902263629545,2204.9440863939603,0.14575422068498453,0.10831296937395703,0.33993873,0.31357834,103.67629616054417,0.16742225,0.07983135,-0.026503137502662685,0.08910007612905552
pop.00009.au,pop,-35.297348,53.148266,61.247242,18.740152,14.059667,20.820879,28.661287,16.019121,4.3299875,12.560509,-1.3499215,11.950361,-0.790413,8.502557,5.1225405,7.7779202,5.3524,7.6810417,1.2215204,7.9777994,-7.2570734,8.479482,-0.516818,6.508702,0.21715884,6.8823514,-1.2905802,6.243948,-0.109008834,6.5405626,-1.2562847,6.597649,-2.535811,7.04304,0.57109964,7.7412972,1.5749441,7.900873,-1.7193335,7.8027964,3279.967331808209,724.4008544388793,6953.21628818571,1199.9508894828382,0.17281943873355263,0.06553407755010623,0.4548355,0.27894676,109.59190141532953,0.15964586,0.057400856,-0.009860776202140015,0.05398190717748548
pop.00029.au,pop,-40.52484,55.592354,73.47652,26.06089,22.62272,19.677986,12.355103,15.392561,14.860799,11.098209,8.946286,11.199151,5.305813,7.9127517,9.025768,8.654955,2.0851216,8.035135,4.3038497,9.328736,-3.1314619,8.125429,1.844642,7.568504,2.0324934,6.865236,1.3936074,7.308229,4.1242695,6.987338,-0.35411486,7.214394,-0.75096583,7.772454,1.1585399,8.761375,0.7373187,9.159228,-0.043280363,9.002477,2988.85797981166,819.5208567516285,6919.399826002564,1609.9436719763416,0.11157037599167957,0.05516761840122668,0.35475424,0.3093775,161.4990234375,0.23414308,0.07935418,-0.029427629633428855,0.10218379161039695
pop.00078.au,pop,-42.779434,67.92397,62.799667,32.2463,4.7602077,26.307676,24.068392,18.578995,9.642161,16.607279,-1.8881842,15.43884,9.252785,14.046733,-2.9691231,11.210793,3.181562,11.427427,5.9340043,10.549777,-4.7737393,9.856784,3.0194983,9.253278,-1.2408001,8.388149,-3.524429,7.3168893,-0.32438833,7.0713305,-1.4424751,6.804455,-1.8644704,7.1395807,-0.031904664,8.05402,-0.7304687,8.601729,-0.9891401,8.147832,3124.14935420786,972.9570316316733,6618.043314930825,1892.6492165038558,0.14272098127902477,0.09283304265737555,0.45475447,0.29407877,103.359375,0.22333701,0.114091,-0.0011050138222132232,0.04898052700252018
pop.00068.au,pop,-29.26039,56.4733,53.868725,37.64722,-1.700224,22.533566,15.506245,20.71809,1.0880836,21.060781,0.54396456,18.693556,4.9021416,12.9290695,-3.2225883,11.189687,-1.6917722,11.384503,2.2325523,12.04482,-7.122959,9.212842,-5.9894915,9.378534,-2.9803963,8.842298,-3.7967625,9.097231,-4.8949075,9.108869,-6.7240953,9.053863,-0.4186526,8.612845,-4.0128164,8.467405,4.3791423,11.212037,4.4604297,10.927861,3262.9124447410586,1108.6680145667733,6714.734396919746,1881.212100626662,0.15505650759481424,0.10557602048645401,0.4074054,0.30653864,129.29921814531733,0.24570654,0.11650278,-0.014765146285711107,0.08913987200106203
pop.00039.au,pop,-19.479713,63.56332,51.92009,24.688246,37.00408,25.91273,13.1163845,19.196745,14.590094,16.247526,3.2076254,14.782656,15.297412,10.638873,-0.77946484,10.605027,7.2424235,9.780273,10.393448,9.639597,-0.37440062,8.535305,6.2307696,8.885074,-1.1885153,7.414071,-2.1225436,7.6531124,-1.5674964,8.071416,-0.76546293,7.5181513,0.032623857,9.348759,2.8346593,9.366588,0.82376975,10.159021,1.8658276,7.8113933,3934.6043578715803,1048.5563858384355,8525.24844898897,1313.6903302522123,0.18717800648219815,0.10335570101726092,0.38415253,0.30754718,101.37841923663301,0.27970567,0.10362971,0.022060222499369248,0.13779789457421127
pop.00088.au,pop,-42.68938,89.41025,54.882027,33.37064,17.06182,21.087587,19.76454,18.309032,6.852839,13.992019,2.7781906,16.06058,11.820236,12.533037,1.205856,11.107811,7.9387155,9.697848,1.138253,9.847017,-4.071282,8.409517,0.1373618,7.9341702,-4.236571,8.378363,-4.4564805,8.322556,-2.5122685,7.6065392,-2.891116,7.1144013,0.6187277,8.391413,0.8994231,7.7581625,2.3103714,8.755997,1.9261038,8.545776,3510.9284752203253,1150.70622700234,7257.397782175164,1946.9433567510525,0.17203410712558048,0.1055784682183664,0.43150878,0.2980633,103.03986276200631,0.23498306,0.13003686,-0.008809037099101934,0.059603766966226934
pop.00098.au,pop,-26.93658,66.547066,46.71037,24.287046,8.7081785,23.492336,8.604124,19.003363,6.086184,11.044224,12.42523,12.229628,6.958877,12.219382,2.506842,11.645808,1.159301,11.426617,7.25731,9.012418,-3.1307194,10.2274,1.2537664,9.494127,3.838255,10.754309,4.690354,10.054537,1.7137886,11.105569,-0.9803977,9.591424,-1.3044108,9.627749,-2.6919026,8.944666,-1.2717874,8.816817,-2.4849613,10.111669,3634.106563927481,820.1911985984315,7534.996103576093,1169.8543386347537,0.18310584667666407,0.088114889256061,0.399341,0.3084279,116.02696638499768,0.21293947,0.07502681,0.029409788945890542,0.06448152959111333
pop.00089.au,pop,-47.681934,89.361404,55.53719,34.979435,19.178862,25.197613,24.482962,18.01071,4.0398774,12.876844,1.5440774,16.720034,6.9665008,12.4499035,-1.046118,11.182173,3.0828688,10.994795,1.7952809,9.158176,-3.0351193,9.958021,1.9345391,9.155626,-4.678551,9.051362,-2.5212111,8.870328,-0.8627603,9.037879,-2.2868993,10.154676,-1.691514,8.559494,-3.232456,7.9192395,2.612902,9.657627,1.893048,12.305382,3401.2336884828965,1119.578897286797,7052.665686828802,1969.8202219663171,0.16573822682856038,0.09891643065449823,0.43712428,0.29429942,99.76862748198974,0.22054978,0.10774679,-0.009713120575993389,0.06016795515861214
pop.00099.au,pop,-119.34646,67.55061,85.94366,26.239353,33.886936,21.38457,9.992517,13.475892,17.70141,11.026413,0.51905245,14.622502,9.565488,11.424296,-5.299009,13.402919,4.170094,9.898433,8.122251,9.89308,-7.9776335,10.140719,1.5659164,8.330488,-2.9331827,7.6192427,-1.6069088,7.475666,-0.19922556,8.197813,-2.4307656,7.3709865,1.206273,8.336176,5.8464403,11.328529,1.6082754,11.168813,7.58336,10.936997,2765.6481348893653,916.7970203860294,6873.341771175987,1970.7459690396138,0.09601491449787151,0.06038996347141779,0.3605328,0.30250877,127.01315799376573,0.13814604,0.0503288,-0.0030988833462226124,0.16419658430949496
pop.00041.au,pop,-204.75298,57.08597,101.60512,28.888464,26.384224,23.724922,9.1857195,14.020691,10.460928,18.24578,5.1089187,13.689068,-9.447198,14.809242,9.308317,11.120048,-12.491376,11.826024,-2.4966693,11.005762,6.212447,11.296095,-9.488957,9.765374,-2.5600326,10.819413,-9.048957,10.955153,-10.187873,11.763995,-4.0442524,10.119486,-7.7497845,11.602184,-5.138517,13.479603,-1.8299531,12.628464,-4.416521,12.903267,2053.894371276876,828.5668897395091,4508.014407320288,1852.3023952469714,0.0753657574255031,0.055286892803981746,0.2823802,0.30068696,107.71702980927785,0.08329674,0.0351989,-0.009088571558794535,0.18072201823198739
pop.00010.au,pop,-111.13056,68.31273,103.09619,33.397324,10.90997,16.218916,34.348927,16.019644,22.34365,11.143806,17.868382,11.311409,6.8071394,10.465018,6.333683,8.055874,5.488653,7.348584,0.61881375,8.256989,0.33940026,7.915541,3.8250782,7.487182,2.0442042,7.1527505,-5.5212603,8.198295,1.2078164,8.611763,0.39954302,7.890724,0.33297697,7.9370522,1.6744769,8.155174,-4.0542765,7.2890882,-6.405829,8.758858,1901.4116456876454,872.2784608851965,4192.274649888738,2008.3583876139294,0.06621728666795666,0.04725199819682986,0.37797883,0.29648405,108.64267638593266,0.18398008,0.05640239,0.0009408015868956886,0.17250273897039015
pop.00024.au,pop,-40.830166,62.344578,61.521126,23.89656,9.867293,20.21487,10.09655,18.788498,8.454962,13.10662,5.366854,14.1826515,8.376651,10.858031,3.5050008,10.690987,8.251043,9.63253,5.8800583,9.744566,-0.10423893,8.600014,-0.5703608,8.632115,0.55144525,7.399833,-1.9820307,8.143123,1.9155517,8.379691,0.076128036,9.264709,-1.270984,9.59412,1.2328514,9.698459,1.49382,10.136097,0.95021856,9.818132,3301.8647028211412,893.3471712190194,7302.64750855626,1530.5484894331205,0.14452671488003097,0.08253261216542591,0.4109809,0.3116665,117.45383522727272,0.20751022,0.09429661,-0.010108829831084706,0.07599298563500088
pop.00075.au,pop,-68.85472,56.887714,40.457462,25.775764,25.354525,18.06516,35.768284,17.092762,13.383127,13.0166235,2.82137,13.800983,12.759582,11.70587,4.483545,9.752758,3.3571875,9.470382,10.026522,9.150656,-2.3750985,9.240366,2.9945147,8.192708,-1.8024031,9.479773,-3.378383,7.43767,-1.5463305,7.631709,-1.6591519,7.8359766,-3.5203817,7.977503,1.3764956,8.793117,2.0280373,8.827457,1.5048237,9.57426,3645.470694057959,969.7527249662887,7658.53702320772,1273.7772567098514,0.15924053369291796,0.09825617698213585,0.40938672,0.30295464,99.09199339686532,0.18560503,0.09238667,-0.016090207464869607,0.057520741914797766
pop.00086.au,pop,-50.449287,41.683662,56.41648,18.90541,12.563282,13.112893,11.288339,13.073722,-2.739751,9.411331,1.362813,10.787101,4.5399694,8.833917,-0.96321344,8.716078,2.2894216,8.468237,2.7384725,8.214362,-1.9891648,7.383576,2.5949512,7.300402,-4.0203376,7.002166,0.68309593,6.6824565,-1.396714,6.248144,3.325117,7.259326,3.028759,7.7653937,2.6311061,8.2573395,2.0771773,8.013749,1.3595716,7.5576816,3594.167118271268,722.3497338115999,7634.353836106811,1066.9004072330738,0.18523244001547987,0.07679396298969991,0.38769463,0.27966416,129.80447824797335,0.1324763,0.038686164,0.013151584261564127,0.08296990850669408
pop.00096.au,pop,-59.09869,58.972076,60.998287,30.391306,27.75064,24.983076,23.867935,18.907248,12.298356,13.260621,7.3722224,12.960728,12.321168,10.157805,7.1516914,11.357309,13.415489,9.142634,2.485732,8.392098,-1.9674118,8.795139,-2.4141188,8.036196,-4.5195565,10.012954,3.4697351,11.367634,2.0349872,10.514123,3.7280085,13.137636,2.4979272,10.982613,1.2848573,10.351434,3.1396012,11.297686,1.6590124,10.528422,3126.3938966039664,1137.9887592829612,6931.116421820579,1956.061194968397,0.10534554590750773,0.06440893787505508,0.34000406,0.3090092,102.04153983151407,0.25115368,0.06999668,-0.007794034212374692,0.21312771792743687
pop.00065.au,pop,-111.61652,69.69514,85.579094,27.927258,3.5153575,17.369762,16.35747,16.952892,2.2059443,15.479386,5.980132,11.138311,-5.045757,12.577306,-3.962524,9.404693,-0.096168354,10.928712,1.5746028,9.587991,-5.793351,9.923794,-5.0871906,8.10461,-0.2080284,8.727136,-4.4117293,8.112037,-0.77683467,8.054913,1.5563339,8.28735,0.36258048,7.53479,0.5752824,7.3827834,-0.69262826,7.6159678,-1.8156012,7.6139164,2518.6680120349943,760.1870113877194,5496.225098412104,1586.5160218493313,0.10014338537635449,0.06023898969619625,0.34565118,0.31188422,115.440295737145,0.13348536,0.07795899,0.0029373629573242535,0.12650142312656895
pop.00034.au,pop,-59.58959,67.19018,77.30937,27.42002,26.367233,20.140562,3.1743202,16.768965,6.7570415,13.86637,-0.06425405,15.851676,-0.6247924,11.855615,-0.69048333,10.409628,4.141959,10.42889,-0.44033715,9.499359,-4.541956,8.658613,-3.5614958,7.342874,-2.203065,7.683871,-3.5575008,7.5004387,0.26179406,6.9969864,-4.6726303,7.9414167,-4.6041975,8.890447,-3.7405696,8.413625,-1.3851972,9.869599,-0.84536755,9.486288,3141.655140286262,1030.2022539743311,7237.0312386622,1699.0163705642033,0.131055518938661,0.08485049866428761,0.34084368,0.29793632,95.703125,0.18744317,0.06826979,0.016899773077217982,0.14634570959614923
pop.00000.au,pop,-94.53429,64.589195,55.664608,24.894876,29.260527,18.041988,27.047909,17.127926,20.063942,11.851547,1.1709083,14.991183,12.953799,11.671796,-0.7993096,12.727351,8.872952,10.935026,-0.67619544,11.213364,-5.338357,9.844407,2.2207074,8.603485,-4.614716,8.45055,-0.982661,7.046487,-1.4855211,7.833594,3.13206,10.596884,2.5117698,9.612802,4.0958257,10.626852,9.172982,9.361579,4.736745,9.413768,3422.09468148469,1039.6893659171515,7953.293574188516,1643.937712490267,0.12676680715460525,0.09723434236558502,0.3897145,0.30154195,123.66054575751933,0.18582647,0.08670984,0.019872156621468347,0.09273153279702576
pop.00051.au,pop,-14.170114,55.353462,44.39024,26.785713,12.680576,18.341177,10.152087,16.375633,11.2593,13.101547,3.9758952,13.579194,12.507779,11.0311365,-2.1717224,10.006122,10.70504,9.702003,2.2852633,8.551174,5.0335593,7.7146807,-0.86626554,7.518007,3.80587,8.941205,1.6627514,9.466502,1.504286,9.757025,-0.19028269,8.868047,-1.0201591,9.943767,4.7820864,9.5403,4.863109,9.742068,3.05332,8.133667,4156.136801574854,1032.4801270459143,8676.447534708785,1425.9988113201655,0.23004509420955882,0.1115601856803759,0.44701913,0.29194486,112.34714673913045,0.21318002,0.06526785,0.005452627213111042,0.08509396249206774
pop.00071.au,pop,-52.537975,52.113518,37.496025,27.876596,14.12139,21.777367,18.180311,15.007812,16.782768,12.426167,5.9580927,14.026538,6.4324026,11.502769,2.7082067,10.845087,-0.44743854,10.278705,3.2196102,9.958033,-3.9284554,9.892775,1.5937504,9.302772,0.29058224,9.761544,-0.16011742,10.105201,-0.5063943,10.717772,-1.5440645,10.522599,2.0738175,10.368197,1.2248801,9.420404,4.5870175,9.79614,1.6419147,9.2792845,3889.787116785757,1024.7184776080483,8057.209612489116,1277.82862294702,0.19104230662248453,0.11539418739104917,0.4474077,0.30494002,112.34714673913045,0.19137336,0.088422254,0.018572211406057915,0.06102627997480484
